sender,scenario_type,density,attack_type,sendTime,rcvTime,pos_x,pos_y,speed,is_attack,attack_label,speed_kmh,latency
veh_27230,Highway,High density,DoS Attack,25218046776057,25218048268758,216388.65352735232,450295.22341529146,0.0,0,Normal,0.0,1492701
veh_3986,Urban,Low density,Sybil,12348427975798,12348429568703,213382.79501728897,451352.06372463214,50.231864656997026,0,Normal,180.8347127651893,1592905
veh_4033,Urban,Low density,Random Position Offset,12768499747223,12768501580383,213262.15059207848,450892.95810778165,12.58098323223215,1,Ataque,45.29153963603574,1833160
veh_3273,Urban,Low density,Sybil,10178006907803,10178008570100,214050.0690322858,451041.58582276036,0.0,0,Normal,0.0,1662297
veh_2218822,Highway,High density,Sybil,25460943017497,25460945068774,216394.44832493947,450214.57606141927,1.1587806381734194,1,Ataque,4.171610297424309,2051277
veh_26484,Highway,High density,Time Delay,25440022425961,25440024225409,216280.31418549133,449990.21487743483,0.0,0,Normal,0.0,1799448
veh_4077,Urban,Low density,Random Position Offset,12801119471057,12801120781769,214042.72364618332,450412.95481712656,10.525006260314,0,Normal,37.890022537130406,1310712
veh_27283,Highway,High density,Sybil,25438468430819,25438469891805,216315.9278433932,450049.4939547107,0.0,0,Normal,0.0,1460986
veh_3044,Urban,Low density,Sybil,9393422818835,9393424107833,213045.13782368082,451307.4256978431,0.0,0,Normal,0.0,1288998
veh_31277,Highway,High density,Time Delay,25446059142149,25446060849178,216228.18173697765,449966.253681935,13.793130276865702,0,Normal,49.65526899671653,1707029
veh_2489,Highway,Low density,Random Position Offset,7449118965202,7449120518291,216235.0123945881,449964.8490148571,11.699819064756547,0,Normal,42.11934863312357,1553089
veh_7857248,Urban,Low density,Sybil,12941096081513,12941097995008,213677.79576650285,450595.57156683045,9.852727108156467,1,Ataque,35.46981758936328,1913495
veh_2627,Urban,Low density,Random Position Offset,7685004153635,7685005379226,213042.76446060426,451156.8596390893,12.34042136120096,0,Normal,44.42551690032346,1225591
veh_4613,Highway,Low density,Random Position Offset,13821233234447,13821234324652,216391.00758873898,449886.30614436197,13.517292263200476,0,Normal,48.66225214752171,1090205
veh_2358,Highway,Low density,Random Position Offset,7459170154533,7459172010398,216215.94189021655,449973.625205382,11.90964955923255,0,Normal,42.87473841323718,1855865
veh_23564,Highway,High density,Time Delay,25443228125684,25443229588669,216239.50448179856,449962.6403056634,0.0,0,Normal,0.0,1462985
veh_30131,Highway,High density,DoS Attack,25220533877347,25220535600527,216352.50322193519,449892.58524080657,11.781593153817344,1,Ataque,42.41373535374244,1723180
veh_31881,Highway,High density,Time Delay,25415265022509,25415266856259,216309.70682360546,449932.71647172846,0.6015564936511609,0,Normal,2.1656033771441794,1833750
veh_4052,Urban,Low density,Random Position Offset,12836137889576,12836139777790,213893.9421753607,450416.71643230703,9.206446343471647,1,Ataque,33.14320683649793,1888214
veh_29154,Highway,High density,Time Delay,25457386851132,25457388089529,216434.38008480082,449835.19181011355,13.647128147149978,0,Normal,49.129661329739925,1238397
veh_30509,Highway,High density,Time Delay,25449573811276,25449575738648,216377.74200491514,450162.0090526145,0.1773954207960919,1,Ataque,0.6386235148659309,1927372
veh_4518,Highway,Low density,Random Position Offset,13638042694007,13638044516169,216431.3107052892,449940.0300530241,15.331395138287528,0,Normal,55.1930224978351,1822162
veh_28445,Highway,High density,Time Delay,25437154131848,25437155930785,216388.1001273224,450289.44254982856,1.7800439060271065,0,Normal,6.408158061697583,1798937
veh_4602,Highway,Low density,Random Position Offset,13803372585561,13803373584696,216339.07970443662,449917.54418967175,13.788114448318929,0,Normal,49.637212013948144,999135
veh_31141,Highway,High density,DoS Attack,25235412901772,25235414650937,216288.08737079983,450003.1638084061,18.421413442236638,1,Ataque,66.3170883920519,1749165
veh_3802,Highway,Low density,Random Position Offset,12015046407564,12015048064218,216431.65677149824,450069.2074960144,24.298741686304947,0,Normal,87.47547007069781,1656654
veh_4503,Highway,Low density,Random Position Offset,13579130308643,13579131502900,216313.5174781918,449934.9870190285,14.215830328863522,0,Normal,51.17698918390868,1194257
veh_30589,Urban,High density,DoS Attack,25245404378439,25245405495321,213014.2729304701,451369.0394315746,13.651448321027976,0,Normal,49.14521395570071,1116882
veh_4661,Urban,Low density,Random Position Offset,14296100695593,14296101977553,213147.02666717998,451042.7564718792,12.149650083958406,0,Normal,43.738740302250264,1281960
veh_4448,Urban,Low density,Random Position Offset,13768208648704,13768210367855,213377.383789764,450783.83856277115,11.018929325323917,0,Normal,39.6681455711661,1719151
veh_3351,Urban,Low density,Random Position Offset,10243029767572,10243030967559,214296.12164967443,451046.6685162091,0.0,0,Normal,0.0,1199987
veh_3736,Highway,Low density,Random Position Offset,11536248746704,11536250372663,216273.16405842628,449961.4483784964,0.0,0,Normal,0.0,1625959
veh_31566,Highway,High density,Time Delay,25430006169624,25430009044679,216186.97805931472,450005.7173189715,11.609094456910501,0,Normal,41.7927400448778,2875055
veh_3068,Urban,Low density,Random Position Offset,9383233925660,9383235076136,213061.06937201385,451175.3426359563,12.569062111646707,0,Normal,45.248623601928145,1150476
veh_23369,Highway,High density,Time Delay,25449265759420,25449267453427,216184.91776493622,449994.3492442063,0.0,0,Normal,0.0,1694007
veh_28902,Urban,High density,DoS Attack,25208045428014,25208046809654,213056.38412955406,451204.30361198506,12.14196806425255,0,Normal,43.71108503130918,1381640
veh_31264,Highway,High density,DoS Attack,25238147283776,25238149122137,216508.5054351626,449804.41385655955,11.89453187096875,0,Normal,42.8203147354875,1838361
veh_2489,Highway,Low density,Random Position Offset,7447118965202,7447120806517,216214.28488180524,449977.57223076385,11.73332558020424,0,Normal,42.23997208873527,1841315
veh_4090,Urban,Low density,Random Position Offset,12864486528410,12864488452586,213174.99650589348,451006.3990043376,11.254878739812934,0,Normal,40.51756346332657,1924176
veh_30948,Highway,High density,DoS Attack,25228118667347,25228120012738,216580.04626552382,449912.9787853627,25.901994810634708,0,Normal,93.24718131828494,1345391
veh_4070,Urban,Low density,Time Delay,12732319871230,12732321643679,213030.51127205658,451341.5112744796,15.607384603973145,0,Normal,56.186584574303325,1772449
veh_23369,Highway,High density,Sybil,25432265759420,25432267701075,216184.9007627637,449994.30674987764,0.06481830111553975,0,Normal,0.2333458840159431,1941655
veh_4635,Urban,Low density,Random Position Offset,14302414118460,14302415889000,213195.59038453293,450989.5851715855,11.363559912876282,0,Normal,40.908815686354615,1770540
veh_31001,Highway,High density,DoS Attack,25216343185042,25216345109077,216433.3410472998,449923.4475424054,23.816805735613286,0,Normal,85.74050064820783,1924035
veh_4110,Urban,Low density,Random Position Offset,12798444084273,12798445674766,213538.65158378,450702.4620350647,10.510903950018795,0,Normal,37.839254220067666,1590493
veh_29046,Highway,High density,Time Delay,25438562115446,25438563214294,216329.67430651365,450078.07949011115,0.01264974637654484,1,Ataque,0.04553908695556143,1098848
veh_30958,Urban,High density,DoS Attack,25233422949324,25233425572955,212945.45857191895,451619.4837437509,3.6021272516953613,0,Normal,12.9676581061033,2623631
veh_27336,Highway,High density,Time Delay,25437416236875,25437417998945,216341.61699907455,450101.90704128717,0.029576608259368167,0,Normal,0.1064757897337254,1762070
veh_2624853,Highway,High density,Sybil,25507827582401,25507829011054,216463.25267436536,449840.8653448031,14.080894805407803,1,Ataque,50.69122129946809,1428653
veh_4090,Urban,Low density,Random Position Offset,12804486528410,12804488122618,213696.43359927775,450599.2768336541,10.931824889600774,0,Normal,39.35456960256279,1594208
veh_2588,Urban,Low density,Time Delay,7477125683046,7477127294057,214446.5895807853,451713.9161411107,13.857586671723087,0,Normal,49.88731201820312,1611011
veh_4500,Highway,Low density,Random Position Offset,13950466200413,13950467456753,216470.50136056685,449793.9896326754,55.474020003517424,0,Normal,199.70647201266274,1256340
veh_1323283,Urban,Low density,Sybil,12802069961534,12802071036843,213033.98214002495,451281.8559257645,0.0,1,Ataque,0.0,1075309
veh_3317,Highway,Low density,Random Position Offset,9996184208231,9996186007300,216541.09279332028,449793.1585481864,19.72495341508863,0,Normal,71.00983229431907,1799069
veh_31031,Highway,High density,Time Delay,25209344041655,25209345935664,216271.2581743813,449948.9410838378,1.2218791814021908,0,Normal,4.398765053047887,1894009
veh_3384,Urban,Low density,Time Delay,10679351903930,10679353015629,214146.69563248713,451861.61869286146,15.168861158690666,0,Normal,54.607900171286396,1111699
veh_3162,Highway,Low density,Random Position Offset,9593173577322,9593175048089,216391.3024406154,450307.2791256538,31.008849802397712,0,Normal,111.63185928863177,1470767
veh_2672,Urban,Low density,Sybil,7714067823643,7714068894078,213166.09156068228,451011.9365519818,14.413969348246122,0,Normal,51.89028965368604,1070435
veh_3801,Highway,Low density,Random Position Offset,11635302333949,11635303616007,216474.35829303195,449813.55938549293,13.286287100202404,0,Normal,47.83063356072866,1282058
veh_2585188,Highway,High density,Sybil,25475260695334,25475262630919,216375.22162270703,450199.54215572716,0.2106066112182296,1,Ataque,0.7581838003856266,1935585
veh_2688613,Urban,Low density,Sybil,12828096145492,12828097729899,212993.27428843753,451521.37003221206,15.270009663770143,1,Ataque,54.97203478957252,1584407
veh_3941,Highway,Low density,Random Position Offset,12402109648051,12402111514694,216476.05009530406,449874.80860032514,55.02397377706679,1,Ataque,198.08630559744046,1866643
veh_4383,Highway,Low density,Random Position Offset,13347496284071,13347497681122,216196.39690307266,450009.18060518283,12.950288920815737,0,Normal,46.621040114936655,1397051
veh_3969,Urban,Low density,Random Position Offset,12258049492338,12258050738277,213082.76102743586,451148.6912763949,3.533552606452384,0,Normal,12.720789383228583,1245939
veh_30490,Highway,High density,Time Delay,25418341702841,25418342716967,216373.31825957837,450157.4637395214,1.1629419579075455,0,Normal,4.186591048467164,1014126
veh_4703,Urban,Low density,Time Delay,14290046701974,14290047888937,213043.82142485856,451238.0076217591,15.301388423749883,0,Normal,55.084998325499576,1186963
veh_4627,Urban,Low density,Random Position Offset,14266338415268,14266339924887,213008.56757270423,451515.49182883615,12.228257758460842,0,Normal,44.02172793045903,1509619
veh_4662,Urban,Low density,Time Delay,14382087186276,14382088368251,213483.98582565668,450731.236430544,11.870173503688827,0,Normal,42.732624613279775,1181975
veh_3868,Urban,Low density,Random Position Offset,12172263530841,12172264958907,213693.232040288,450602.30507645366,14.229825377838695,0,Normal,51.2273713602193,1428066
veh_29047,Urban,High density,DoS Attack,25242331058716,25242332688660,213018.58974708742,451410.69494928967,14.901189984088836,1,Ataque,53.64428394271981,1629944
veh_1998327,Urban,Low density,Sybil,12865095889576,12865096909946,213104.6270990331,451107.94028470776,9.934898888332173,1,Ataque,35.76563599799582,1020370
veh_29736,Urban,High density,DoS Attack,25240117559481,25240118649507,213010.30216241398,451526.7104543503,0.0,1,Ataque,0.0,1090026
veh_4622,Urban,Low density,Time Delay,14281469146424,14281470681365,213057.0445274291,451177.9694829043,0.0,0,Normal,0.0,1534941
veh_31861,Highway,High density,Sybil,25431019826906,25431021264165,216231.28866546782,449974.84598738444,11.073593158959603,0,Normal,39.86493537225457,1437259
veh_4852,Highway,Low density,Random Position Offset,14320173824595,14320176479750,216448.12892397938,449849.5264618586,11.769790455315729,0,Normal,42.371245639136625,2655155
veh_28326,Highway,High density,DoS Attack,25212310158029,25212312097140,216528.390350285,449777.5946244091,11.063208843042483,1,Ataque,39.82755183495294,1939111
veh_2746807,Urban,Low density,Sybil,9481690394481,9481691693204,213831.815876165,450794.8493965272,13.845684224858886,1,Ataque,49.84446320949199,1298723
veh_28282,Urban,High density,DoS Attack,25268133997547,25268135080894,213008.89164314675,451448.2207377435,0.0,0,Normal,0.0,1083347
veh_30660,Highway,High density,DoS Attack,25213475795484,25213478019161,216275.11337581128,449957.3031550153,0.0,0,Normal,0.0,2223677
veh_4500,Highway,Low density,Random Position Offset,13945466200413,13945467767143,216410.88285980347,450062.1291361022,55.10433754314753,0,Normal,198.3756151553311,1566730
veh_30127,Urban,High density,DoS Attack,25270222601785,25270224364016,213054.94635394,451180.7522860509,0.0,1,Ataque,0.0,1762231
veh_4187594,Urban,Low density,Sybil,9467116036483,9467117134849,213120.5090451016,451068.87997824163,12.935059432755583,1,Ataque,46.5662139579201,1098366
veh_4781115,Urban,Low density,Sybil,12754255835098,12754257476138,213000.8636052979,451115.42451609316,9.226835304563522,1,Ataque,33.21660709642868,1641040
veh_8491836,Urban,Low density,Sybil,12905332942641,12905333954640,213815.79200653514,450498.38375516905,13.641924149914143,1,Ataque,49.11092693969091,1011999
veh_4713,Urban,Low density,Random Position Offset,14393429704341,14393430993543,213678.4659383737,450608.288465337,11.941737707534662,0,Normal,42.990255747124785,1289202
veh_27962,Highway,High density,Sybil,25417117284966,25417119094293,216378.37915217972,450163.1269031188,1.087998341212395,0,Normal,3.916794028364622,1809327
veh_2906,Highway,Low density,Random Position Offset,8700336639079,8700337657259,216459.70237484644,449831.0831714643,11.97684081904871,0,Normal,43.11662694857536,1018180
veh_4872337,Urban,Low density,Sybil,12867096081513,12867097671081,213106.22896021072,451093.0507053884,10.667938827520135,1,Ataque,38.40457977907249,1589568
veh_6486576,Urban,Low density,Sybil,9514116036483,9514117071366,213615.61750103603,450637.04073888226,12.620879889061534,1,Ataque,45.435167600621526,1034883
veh_3931,Urban,Low density,Time Delay,12483226418941,12483228097040,214110.62457449417,450919.4071558169,6.641452562125906,0,Normal,23.909229223653263,1678099
veh_3120,Urban,Low density,Time Delay,9433364952120,9433366874618,213243.34325361403,450925.58187195624,14.276372033432821,0,Normal,51.394939320358155,1922498
veh_4688,Urban,Low density,Time Delay,14397431307064,14397433099457,213702.8379429014,450588.01004764397,10.973173741566008,0,Normal,39.50342546963763,1792393
veh_4052,Urban,Low density,Sybil,12834137889576,12834138912352,213841.2546718401,450478.3460875146,10.26798212081721,0,Normal,36.96473563494196,1022776
veh_24443,Highway,High density,DoS Attack,25223316350801,25223318186621,216203.67214713263,449987.7564341742,0.0,0,Normal,0.0,1835820
veh_25974,Highway,High density,Time Delay,25212098298520,25212099902535,216325.54016962787,449910.19715316925,12.223172503388229,0,Normal,44.00342101219763,1604015
veh_28291,Highway,High density,Time Delay,25209395003606,25209396413768,216390.25602400297,450243.3035521538,0.0,0,Normal,0.0,1410162
veh_31809,Highway,High density,Time Delay,25454904321001,25454905613931,216521.1785344661,449799.4212789799,12.797395758095487,1,Ataque,46.07062472914375,1292930
veh_2612,Urban,Low density,Time Delay,7712332357738,7712333403353,213009.12003344708,451422.8379991576,11.596651589508514,1,Ataque,41.747945722230654,1045615
veh_6225952,Highway,High density,Sybil,25531334302115,25531335964661,216580.3683158621,449919.19603931723,26.421711556487743,1,Ataque,95.11816160335587,1662546
veh_4612,Highway,Low density,Random Position Offset,13824044130145,13824046032832,216273.1978600437,449962.21466085425,16.03040725540428,0,Normal,57.70946611945541,1902687
veh_4496,Urban,Low density,Random Position Offset,13776406091811,13776407604120,213574.0727814761,450674.9214441307,13.483711884530504,0,Normal,48.54136278430981,1512309
veh_27283,Highway,High density,Sybil,25428468430819,25428471269048,216315.95702320908,450049.59516813257,0.021201926741399958,0,Normal,0.07632693626903986,2838229
veh_29105,Highway,High density,Time Delay,25436157000880,25436158039773,216392.75053000444,450360.7574657609,10.599846822297598,0,Normal,38.15944856027136,1038893
veh_23053,Highway,High density,DoS Attack,25224130514468,25224132258592,216270.55290057813,449965.90518472897,6.943523140481502,0,Normal,24.996683305733406,1744124
veh_26363,Highway,High density,Time Delay,25214388506133,25214389918064,216228.33998383328,449970.08819448034,0.0,0,Normal,0.0,1411931
veh_29449,Urban,High density,DoS Attack,25215218139885,25215219759531,212966.54441675718,451599.88478322636,1.2071844840595958,1,Ataque,4.345864142614545,1619646
veh_4090,Urban,Low density,Random Position Offset,12844486528410,12844487895101,213326.5247081914,450843.78543249355,11.610910950496516,0,Normal,41.79927942178746,1366691
veh_3068,Urban,Low density,Sybil,9464233925660,9464235648169,213876.37076005372,450457.5804013222,13.21962295505235,0,Normal,47.590642638188456,1722509
veh_4448,Urban,Low density,Random Position Offset,13832208648704,13832209936798,214016.94092667542,450411.6601991254,11.179299726332593,0,Normal,40.24547901479733,1288094
veh_31644,Highway,High density,Time Delay,25405339561043,25405341119031,216458.8438180265,449843.5043429812,14.187421801755498,0,Normal,51.074718486319796,1557988
veh_29785,Highway,High density,Time Delay,25438466423875,25438467743404,216367.6300428629,450135.3896141479,1.0228367708544355,0,Normal,3.682212375075968,1319529
veh_3428,Highway,Low density,Random Position Offset,10689008299347,10689009825745,216502.83265391082,451263.2035378631,54.082244810832066,0,Normal,194.69608131899545,1526398
veh_2617,Urban,Low density,Sybil,7740094733196,7740096114819,213082.46199818878,451150.970763421,14.204192581304255,0,Normal,51.13509329269532,1381623
veh_4634,Highway,Low density,Random Position Offset,13917064884595,13917066333560,216508.01464395714,449742.52640167874,55.13187794440086,0,Normal,198.4747605998431,1448965
veh_7134063,Highway,High density,Sybil,25554711923002,25554713262010,216178.01758727874,450005.55350128387,0.0550769729716488,1,Ataque,0.19827710269793566,1339008
veh_31970,Highway,High density,Sybil,25424239771205,25424241240337,216412.37863293276,449866.76333150687,12.665990295053241,0,Normal,45.59756506219167,1469132
veh_4108,Urban,Low density,Sybil,12817254959184,12817255939564,213742.43137790318,450557.6864780358,10.282665239050697,0,Normal,37.01759486058251,980380
veh_27975,Urban,High density,DoS Attack,25204014363384,25204016231895,213017.06115651783,451421.84383418236,1.7117586381694943,1,Ataque,6.1623310974101795,1868511
veh_2964831,Urban,Low density,Sybil,12946679568134,12946681401233,214081.0996148714,450972.83305175597,7.301540074528657,1,Ataque,26.285544268303166,1833099
veh_4417,Urban,Low density,Random Position Offset,13715033112079,13715035042592,212917.4385771397,451430.99138661823,10.342547947953024,0,Normal,37.23317261263089,1930513
veh_31798,Highway,High density,Sybil,25406481053569,25406482890110,216283.01193279267,449950.3287071715,0.5108492096521667,0,Normal,1.8390571547478003,1836541
veh_3944,Highway,Low density,Random Position Offset,12412494212459,12412495977157,216633.98208724166,449781.66629770014,17.440739592750376,1,Ataque,62.78666253390136,1764698
veh_27095,Highway,High density,Time Delay,25409100786516,25409102724044,216262.60236935868,449975.81586166646,0.0008309322203559658,0,Normal,0.0029913559932814773,1937528
veh_4082,Urban,Low density,Sybil,12767440239770,12767441947705,213525.408122148,450710.925057444,11.044318464858938,0,Normal,39.75954647349218,1707935
veh_29376,Highway,High density,Time Delay,25466489968640,25466491862787,216364.1906561409,449883.63633382897,13.716365527287715,1,Ataque,49.378915898235775,1894147
veh_4692,Urban,Low density,Time Delay,14327118126275,14327119561486,213285.22495997584,450887.7081439776,12.613353015071963,0,Normal,45.408070854259066,1435211
veh_2612,Urban,Low density,Sybil,7687345853359,7687347456810,213065.50771042565,451183.2817894581,9.167692062191955,0,Normal,33.00369142389104,1603451
veh_7088068,Urban,Low density,Sybil,13881371929734,13881373863825,214639.3856584433,452013.6287498593,10.51365277129631,1,Ataque,37.84914997666672,1934091
veh_4052,Urban,Low density,Random Position Offset,12697137889576,12697139248669,213020.36700591,451579.4843202464,11.163587641283208,1,Ataque,40.18891550861955,1359093
veh_4461,Highway,Low density,Random Position Offset,13816339087523,13816340058850,216376.54121445792,449880.1948956829,14.35104813753522,0,Normal,51.66377329512679,971327
veh_4441,Highway,Low density,Random Position Offset,14016458650821,14016460005596,216276.7694070168,449935.15685746894,13.858849150385106,0,Normal,49.891856941386386,1354775
veh_3851,Urban,Low density,Random Position Offset,11784201220805,11784202423575,214671.65136287585,452218.2524078246,21.520912471575063,0,Normal,77.47528489767022,1202770
veh_4198,Urban,Low density,Time Delay,12864005150037,12864006706645,213424.62815143843,450754.8729084425,51.98405953430728,0,Normal,187.1426143235062,1556608
veh_3752,Urban,Low density,Time Delay,11956829284557,11956830356730,213049.4465374925,451275.031757005,13.284812608954523,1,Ataque,47.82532539223628,1072173
veh_31188,Highway,High density,DoS Attack,25232439691475,25232440948161,216347.49412290996,449908.8164963876,12.325069899197773,0,Normal,44.370251637111984,1256686
veh_29449,Urban,High density,DoS Attack,25270468139885,25270470083475,212990.49959768637,451489.5780213052,8.949070796516768,1,Ataque,32.21665486746036,1943590
veh_4351,Highway,Low density,Random Position Offset,13627394479710,13627395991774,216417.68525174892,450004.23997600895,3.7845267078799347,0,Normal,13.624296148367765,1512064
veh_6630134,Urban,Low density,Sybil,12963095953555,12963097647516,213854.3440977297,450469.87171818985,10.014684657085022,1,Ataque,36.05286476550608,1693961
veh_28064,Highway,High density,DoS Attack,25224318868241,25224320719476,216295.71270453863,450028.33495050826,0.2123578423886458,0,Normal,0.7644882325991249,1851235
veh_2672,Urban,Low density,Random Position Offset,7686067823643,7686068879212,213006.60380369434,451400.2357002348,14.517451029138673,0,Normal,52.262823704899226,1055569
veh_3518,Highway,Low density,Random Position Offset,11184067750369,11184069325412,216456.25063839275,449996.72778770863,19.897120961726877,0,Normal,71.62963546221675,1575043
veh_29064,Urban,High density,DoS Attack,25496062255268,25496063288107,213836.49175451283,450496.65414088237,11.551098918844374,0,Normal,41.58395610783975,1032839
veh_3502217,Highway,High density,Sybil,25455173585049,25455174620937,216377.07837106538,450142.07438442786,0.014527010251819773,1,Ataque,0.052297236906551185,1035888
veh_29456,Urban,High density,DoS Attack,25224470171718,25224471322197,213056.59793931872,451218.2834430645,7.402243360526614,1,Ataque,26.64807609789581,1150479
veh_29339,Highway,High density,DoS Attack,25211431616089,25211433105981,216300.07511497595,450020.98831978126,3.762736761740685,1,Ataque,13.545852342266466,1489892
veh_29838,Highway,High density,Sybil,25431269816044,25431271439014,216503.3285197858,449795.4545809511,11.648328075883963,0,Normal,41.93398107318227,1622970
veh_25271,Highway,High density,DoS Attack,25205545865249,25205548745517,216263.82520224794,449968.69825658476,0.16476042108724193,1,Ataque,0.5931375159140709,2880268
veh_28528,Urban,High density,DoS Attack,25229327044804,25229328759552,213064.86875556715,451203.7500072945,11.21889181505472,0,Normal,40.388010534196994,1714748
veh_29461,Urban,High density,DoS Attack,25243106389784,25243107795911,212920.2784458117,451641.293696119,9.067188827261884,1,Ataque,32.64187977814278,1406127
veh_29046,Highway,High density,Time Delay,25458562115446,25458563615094,216329.8722940223,450078.0636385602,0.0,1,Ataque,0.0,1499648
veh_29242,Highway,High density,DoS Attack,25208421390578,25208423224260,216464.88474184056,449820.1463533338,10.438041830241348,0,Normal,37.576950588868854,1833682
veh_31141,Highway,High density,DoS Attack,25219579568439,25219580778237,216421.2631870966,449864.89595114964,11.239088008347082,1,Ataque,40.4607168300495,1209798
veh_31257,Urban,High density,DoS Attack,25492451898742,25492453206025,213820.7698003148,450492.7192157906,10.37251563231103,1,Ataque,37.34105627631971,1307283
veh_4692,Urban,Low density,Time Delay,14331118126275,14331119690116,213250.29100870754,450924.88316453854,12.468713799831896,0,Normal,44.88736967939483,1563841
veh_27648,Highway,High density,DoS Attack,25216506707164,25216508553604,216304.59880904958,450025.29939554736,3.698647646952827,1,Ataque,13.315131529030177,1846440
veh_4783,Urban,Low density,Time Delay,14358019718297,14358021512027,213216.14704443444,450954.7614223823,12.819747628371918,0,Normal,46.15109146213891,1793730
veh_29118,Highway,High density,Time Delay,25435122433382,25435123821888,216239.4085110234,449960.0696260818,13.182271525290663,0,Normal,47.45617749104639,1388506
veh_4110,Urban,Low density,Random Position Offset,12811444084273,12811445371941,213648.94196672688,450629.35995809484,9.960596308768267,0,Normal,35.85814671156576,1287668
veh_4496,Urban,Low density,Random Position Offset,13789406091811,13789407330191,213418.6225421377,450755.19129098376,13.092182445101379,0,Normal,47.131856802364965,1238380
veh_26760,Highway,High density,DoS Attack,25226069588979,25226071265121,216274.34996356856,449984.64934009843,0.0,1,Ataque,0.0,1676142
veh_31844,Highway,High density,Time Delay,25435164731318,25435167314435,216179.26947628782,450013.82528720534,11.7386505251054,0,Normal,42.259141890379446,2583117
veh_31200,Highway,High density,DoS Attack,25223265261193,25223266717195,216497.47651142703,449819.2872196484,14.439766545383122,1,Ataque,51.98315956337924,1456002
veh_27648,Highway,High density,DoS Attack,25211506707164,25211508288141,216317.2708931347,450045.70169091976,7.444827150078119,1,Ataque,26.80137774028123,1580977
veh_29228,Highway,High density,Sybil,25431482163931,25431483322215,216259.96121593262,449966.315853692,0.0,0,Normal,0.0,1158284
veh_2312145,Urban,Low density,Sybil,12988413449579,12988415216656,213522.443832527,450713.7823530901,10.264871051578154,1,Ataque,36.95353578568136,1767077
veh_29632,Highway,High density,Time Delay,25420345824319,25420347359249,216268.62570219408,449978.3355997476,0.0,1,Ataque,0.0,1534930
veh_31861,Highway,High density,Time Delay,25437276214171,25437278102053,216196.01551809753,449996.66345310357,10.512249609669945,1,Ataque,37.844098594811804,1887882
veh_29449,Urban,High density,DoS Attack,25244468139885,25244469752013,212975.91761203704,451590.40532859915,1.8214849748745456,1,Ataque,6.557345909548364,1612128
veh_28381,Urban,High density,DoS Attack,25240429292851,25240431102630,213070.48407724538,451177.9846486433,12.744059986129768,0,Normal,45.878615950067164,1809779
veh_31464,Highway,High density,Sybil,25420098097870,25420099053021,216405.97080438343,450091.0241369929,54.28422867849319,0,Normal,195.4232232425755,955151
veh_3931,Urban,Low density,Time Delay,12430226418941,12430227540049,214483.23334568308,450579.4823036283,11.472335826886734,0,Normal,41.30040897679225,1121108
veh_29134,Urban,High density,DoS Attack,25223398891893,25223399928639,212978.7380097328,451585.9432030716,0.23126422411485653,0,Normal,0.8325512068134835,1036746
veh_3068,Urban,Low density,Time Delay,9452233925660,9452235464173,213744.5342905186,450553.5798751023,12.720149986270505,0,Normal,45.79253995057382,1538513
veh_27336,Highway,High density,Time Delay,25441416236875,25441417396613,216341.67377609145,450101.96083663724,0.006110038776139317,0,Normal,0.02199613959410154,1159738
veh_26234,Highway,High density,DoS Attack,25231003438705,25231004622242,216236.54269295727,449971.7204594448,0.010504977138115379,0,Normal,0.03781791769721537,1183537
veh_31054,Highway,High density,DoS Attack,25219594447674,25219595836983,216294.34743043262,449939.27400651044,0.0,1,Ataque,0.0,1389309
veh_4703,Urban,Low density,Time Delay,14330046701974,14330048474856,213127.10634760064,451078.3848250398,11.551817322879524,0,Normal,41.58654236236629,1772882
veh_27737,Urban,High density,DoS Attack,25270374207706,25270375919697,213011.81917805574,451533.75634836406,0.0,1,Ataque,0.0,1711991
veh_27635,Highway,High density,Sybil,25411382817751,25411384398216,216291.47453314683,450020.69007273467,1.8873729814153863,0,Normal,6.794542733095391,1580465
veh_31987,Highway,High density,Time Delay,25436303215266,25436305038098,216249.65365728235,449967.68399566086,15.995353977327277,0,Normal,57.583274318378194,1822832
veh_4332,Highway,Low density,Random Position Offset,13605242471247,13605243766295,216278.7768508119,449979.9511046136,4.5276544817051265,0,Normal,16.299556134138456,1295048
veh_28373,Urban,High density,DoS Attack,25252844731632,25252845966155,212997.2732788652,451482.6847645491,0.00010225243982862865,1,Ataque,0.00036810878338306314,1234523
veh_2592,Urban,Low density,Sybil,7647334927237,7647335883267,213164.17080412232,451735.323760836,9.922365976519671,0,Normal,35.72051751547082,956030
veh_4041,Urban,Low density,Random Position Offset,12703211324918,12703212486250,212924.05513894133,451403.67694043496,0.45709768031566106,1,Ataque,1.6455516491363797,1161332
veh_4711,Urban,Low density,Random Position Offset,14353107106456,14353108454467,213360.8287842769,450804.6149591999,11.922589290151334,0,Normal,42.9213214445448,1348011
veh_2502,Highway,Low density,Random Position Offset,7479126174647,7479127246146,216577.34751202457,449843.10404113686,23.774067478490654,1,Ataque,85.58664292256636,1071499
veh_4734,Urban,Low density,Random Position Offset,14354046422595,14354049155663,213117.98137856208,451078.32807346474,13.970226372468428,0,Normal,50.292814940886345,2733068
veh_28902,Urban,High density,DoS Attack,25249045428014,25249047027740,213001.52683590885,451510.1183680711,0.0,0,Normal,0.0,1599726
veh_30328,Urban,High density,DoS Attack,25245645913926,25245647435440,212987.19974060054,451450.8572968512,9.649060759972919,1,Ataque,34.73661873590251,1521514
